subject;age;trial_number;condition;order;image_object_id;image_landscape_id;encoding_phase;rating;recall_phase;phase;score;rt
sub-23;48;6bis;Rest;R-D;Pain;Des04;E1;0.0;RF;final;1.0;2.1998849
sub-23;48;7bis;Rest;R-D;Moto;Urb09;E1;3.0;RF;final;1.0;1.9340324
sub-23;48;8bis;Rest;R-D;Velo;Eau06;E1;3.0;RF;final;1.0;2.5350117
sub-23;48;9bis;Rest;R-D;Piano;For06;E1;1.0;RF;final;1.0;2.617477
sub-24;37;1;Distraction;D-R;Rhinoceros;Des01;E1;2.0;R1;initial;1.0;5.920717399989371
sub-24;37;2;Distraction;D-R;Marteau;Urb06;E1;3.0;R1;initial;0.0;15.001813499999116
sub-24;37;3;Distraction;D-R;Fromage;Urb11;E1;3.0;R1;initial;1.0;3.3720618999941507
sub-24;37;4;Distraction;D-R;Bougie;Eau06;E1;1.0;R1;initial;1.0;5.828391600007308
sub-24;37;5;Distraction;D-R;Fourchette;Urb07;E1;3.0;R1;initial;1.0;10.545099900002242
sub-24;37;6;Distraction;D-R;Chat;Mon04;E1;2.0;R1;initial;1.0;2.7875378000026103
sub-24;37;7;Distraction;D-R;Tournevis;Mon06;E1;2.0;R1;initial;0.0;8.251362099996186
sub-24;37;8;Distraction;D-R;Lunettes;Urb10;E1;3.0;R1;initial;0.0;10.7005574000068
sub-24;37;9;Distraction;D-R;Poire;Eau05;E1;2.0;R1;initial;0.0;14.689145700001973
sub-24;37;10;Distraction;D-R;Tracteur;Eau02;E1;0.0;R1;initial;0.0;15.000647699998808
sub-24;37;11;Distraction;D-R;Tasse;Urb03;E1;3.0;R1;initial;0.0;15.009821600004216
sub-24;37;12;Distraction;D-R;Pomme;mars-02;E1;1.0;R1;initial;1.0;3.5311217000125907
sub-24;37;13;Distraction;D-R;Ampoule;Mon05;E1;0.0;R1;initial;0.0;15.012811599997804
sub-24;37;14;Distraction;D-R;Tortue;mars-03;E1;3.0;R1;initial;1.0;7.97786489999271
sub-24;37;15;Distraction;D-R;Crayon;Nei03;E1;2.0;R1;initial;1.0;11.957746000000045
sub-24;37;16;Distraction;D-R;Pinceau;Mon07;E1;1.0;R1;initial;1.0;10.347166499996092
sub-24;37;17;Distraction;D-R;Stylo;Urb01;E1;3.0;R1;initial;1.0;4.186002699992969
sub-24;37;18;Distraction;D-R;Piano;Mon11;E1;0.0;R1;initial;1.0;2.5940134999982547
sub-24;37;19;Distraction;D-R;Casquette;For01;E1;1.0;R1;initial;1.0;9.415534300002037
sub-24;37;20;Distraction;D-R;Guitare;For05;E1;2.0;R1;initial;1.0;11.215159999992466
sub-24;37;21;Distraction;D-R;Trompette;Mon09;E1;2.0;R1;initial;0.0;15.016535599992494
sub-24;37;22;Distraction;D-R;Moto;Nei01;E1;0.0;R1;initial;1.0;6.317677499988349
sub-24;37;23;Distraction;D-R;Table;Des02;E1;0.0;R1;initial;1.0;5.02477020000515
sub-24;37;24;Distraction;D-R;Clef;Mon13;E1;1.0;R1;initial;0.0;12.37758310000936
sub-24;37;25;Distraction;D-R;Citron;Esp05;E1;0.0;R1;initial;1.0;3.3258643000008306
sub-24;37;26;Rest;D-R;Sac;Urb08;E2;3.0;R2;initial;1.0;8.735524700008682
sub-24;37;27;Rest;D-R;Cheval;Mon14;E2;2.0;R2;initial;0.0;15.017251700002817
sub-24;37;28;Rest;D-R;Broccoli;Nei02;E2;1.0;R2;initial;0.0;15.005004299993743
sub-24;37;29;Rest;D-R;Bonnet;mars-04;E2;;R2;initial;1.0;4.005859199998668
sub-24;37;30;Rest;D-R;Carotte;For03;E2;2.0;R2;initial;1.0;6.728583699994488
sub-24;37;31;Rest;D-R;Dauphin;Esp03;E2;0.0;R2;initial;0.0;15.005504000000656
sub-24;37;32;Rest;D-R;Papillon;mars-01;E2;0.0;R2;initial;1.0;3.4323727000009967
sub-24;37;33;Rest;D-R;Chien;For06;E2;2.0;R2;initial;1.0;3.2428306999936467
sub-24;37;34;Rest;D-R;Chapeau;Esp02;E2;0.0;R2;initial;1.0;5.386554500000784
sub-24;37;35;Rest;D-R;Seau;Urb09;E2;3.0;R2;initial;1.0;3.876948300006916
sub-24;37;36;Rest;D-R;Cactus;Des05;E2;3.0;R2;initial;1.0;4.729066700005205
sub-24;37;37;Rest;D-R;Cerise;Eau04;E2;;R2;initial;1.0;15.016568300008656
sub-24;37;38;Rest;D-R;Fraise;Mon12;E2;2.0;R2;initial;1.0;15.00520939999842
sub-24;37;39;Rest;D-R;Elephant;Cam02;E2;0.0;R2;initial;1.0;2.6352714000095148
sub-24;37;40;Rest;D-R;Canard;Cam03;E2;2.0;R2;initial;1.0;5.505872599998838
sub-24;37;41;Rest;D-R;Velo;Mon03;E2;3.0;R2;initial;1.0;4.190292100000079
sub-24;37;42;Rest;D-R;Pain;Mon10;E2;3.0;R2;initial;0.0;15.001986000002944
sub-24;37;43;Rest;D-R;Girafe;Urb04;E2;0.0;R2;initial;1.0;6.655659999989439
sub-24;37;44;Rest;D-R;Voiture;Des03;E2;0.0;R2;initial;1.0;2.782507399999304
sub-24;37;45;Rest;D-R;Violon;Des04;E2;;R2;initial;1.0;4.32364509999752
sub-24;37;46;Rest;D-R;Lion;For04;E2;2.0;R2;initial;1.0;5.412016899994342
sub-24;37;47;Rest;D-R;Balai;Eau03;E2;0.0;R2;initial;1.0;3.448910400009481
sub-24;37;48;Rest;D-R;Prise;Mon02;E2;0.0;R2;initial;0.0;15.01305069999944
sub-24;37;49;Rest;D-R;Ciseaux;Urb02;E2;3.0;R2;initial;1.0;13.371878999998444
sub-24;37;50;Rest;D-R;Montre;Mon01;E2;1.0;R2;initial;1.0;3.0779575999913504
sub-24;37;10bis;Distraction;D-R;Tracteur;Eau02;E1;0.0;RF;final;0.0;15.014404699992156
sub-24;37;11bis;Distraction;D-R;Tasse;Urb03;E1;3.0;RF;final;1.0;2.9644738000060897
sub-24;37;12bis;Distraction;D-R;Pomme;mars-02;E1;1.0;RF;final;1.0;4.614026700000977
sub-24;37;13bis;Distraction;D-R;Ampoule;Mon05;E1;0.0;RF;final;0.0;15.001702399997155
sub-24;37;14bis;Distraction;D-R;Tortue;mars-03;E1;3.0;RF;final;1.0;3.2731997999944724
sub-24;37;15bis;Distraction;D-R;Crayon;Nei03;E1;2.0;RF;final;1.0;15.01453980000224
sub-24;37;16bis;Distraction;D-R;Pinceau;Mon07;E1;1.0;RF;final;1.0;6.8163698999997
sub-24;37;17bis;Distraction;D-R;Stylo;Urb01;E1;3.0;RF;final;1.0;2.139610400001402
sub-24;37;18bis;Distraction;D-R;Piano;Mon11;E1;0.0;RF;final;1.0;2.951071999996202
sub-24;37;19bis;Distraction;D-R;Casquette;For01;E1;1.0;RF;final;0.0;14.521335600002203
sub-24;37;1bis;Distraction;D-R;Rhinoceros;Des01;E1;2.0;RF;final;1.0;7.251130799995735
sub-24;37;20bis;Distraction;D-R;Guitare;For05;E1;2.0;RF;final;1.0;2.8841448000021046
sub-24;37;21bis;Distraction;D-R;Trompette;Mon09;E1;2.0;RF;final;0.0;12.438565500007826
sub-24;37;22bis;Distraction;D-R;Moto;Nei01;E1;0.0;RF;final;1.0;2.328062800006592
sub-24;37;23bis;Distraction;D-R;Table;Des02;E1;0.0;RF;final;0.0;14.952182399996673
sub-24;37;24bis;Distraction;D-R;Clef;Mon13;E1;1.0;RF;final;0.0;3.6165162999968734
sub-24;37;25bis;Distraction;D-R;Citron;Esp05;E1;0.0;RF;final;1.0;2.425861099996837
sub-24;37;26bis;Rest;D-R;Sac;Urb08;E2;3.0;RF;final;1.0;12.041708100005051
sub-24;37;27bis;Rest;D-R;Cheval;Mon14;E2;2.0;RF;final;1.0;4.982638499990571
sub-24;37;28bis;Rest;D-R;Broccoli;Nei02;E2;1.0;RF;final;0.0;8.674973999994108
sub-24;37;29bis;Rest;D-R;Bonnet;mars-04;E2;;RF;final;1.0;3.966984600003343
sub-24;37;2bis;Distraction;D-R;Marteau;Urb06;E1;3.0;RF;final;0.0;9.791867899999488
sub-24;37;30bis;Rest;D-R;Carotte;For03;E2;2.0;RF;final;1.0;4.4215201000042725
sub-24;37;31bis;Rest;D-R;Dauphin;Esp03;E2;0.0;RF;final;0.0;12.427926700009266
sub-24;37;32bis;Rest;D-R;Papillon;mars-01;E2;0.0;RF;final;1.0;6.225034700008109
sub-24;37;33bis;Rest;D-R;Chien;For06;E2;2.0;RF;final;1.0;1.920614699993166
sub-24;37;34bis;Rest;D-R;Chapeau;Esp02;E2;0.0;RF;final;1.0;2.9782696000038413
sub-24;37;35bis;Rest;D-R;Seau;Urb09;E2;3.0;RF;final;1.0;7.615954299995792
sub-24;37;36bis;Rest;D-R;Cactus;Des05;E2;3.0;RF;final;1.0;2.4660010999941733
sub-24;37;37bis;Rest;D-R;Cerise;Eau04;E2;;RF;final;1.0;7.58131370000774
sub-24;37;38bis;Rest;D-R;Fraise;Mon12;E2;2.0;RF;final;1.0;9.018810900000972
sub-24;37;39bis;Rest;D-R;Elephant;Cam02;E2;0.0;RF;final;1.0;5.845802399999229
sub-24;37;3bis;Distraction;D-R;Fromage;Urb11;E1;3.0;RF;final;1.0;2.871407900005579
sub-24;37;40bis;Rest;D-R;Canard;Cam03;E2;2.0;RF;final;1.0;6.517976000002818
sub-24;37;41bis;Rest;D-R;Velo;Mon03;E2;3.0;RF;final;1.0;2.1171536999900127
sub-24;37;42bis;Rest;D-R;Pain;Mon10;E2;3.0;RF;final;0.0;15.004594300000464
sub-24;37;43bis;Rest;D-R;Girafe;Urb04;E2;0.0;RF;final;1.0;3.78469000000041
sub-24;37;44bis;Rest;D-R;Voiture;Des03;E2;0.0;RF;final;1.0;2.5644712000066647
sub-24;37;45bis;Rest;D-R;Violon;Des04;E2;;RF;final;1.0;2.2124485000094865
sub-24;37;46bis;Rest;D-R;Lion;For04;E2;2.0;RF;final;1.0;3.981281500004116
sub-24;37;47bis;Rest;D-R;Balai;Eau03;E2;0.0;RF;final;1.0;7.241631400000188
sub-24;37;48bis;Rest;D-R;Prise;Mon02;E2;0.0;RF;final;0.0;15.022687500008033
sub-24;37;49bis;Rest;D-R;Ciseaux;Urb02;E2;3.0;RF;final;1.0;3.025658700003987
sub-24;37;4bis;Distraction;D-R;Bougie;Eau06;E1;1.0;RF;final;1.0;4.731651399997645
sub-24;37;50bis;Rest;D-R;Montre;Mon01;E2;1.0;RF;final;1.0;2.88370780000696
sub-24;37;5bis;Distraction;D-R;Fourchette;Urb07;E1;3.0;RF;final;1.0;10.375987199993688
sub-24;37;6bis;Distraction;D-R;Chat;Mon04;E1;2.0;RF;final;1.0;2.412091000005603
sub-24;37;7bis;Distraction;D-R;Tournevis;Mon06;E1;2.0;RF;final;0.0;5.350490299999365
sub-24;37;8bis;Distraction;D-R;Lunettes;Urb10;E1;3.0;RF;final;1.0;5.808508399990387
sub-24;37;9bis;Distraction;D-R;Poire;Eau05;E1;2.0;RF;final;0.0;14.501092099992093
sub-25;23;1;Rest;R-D;Montre;Urb04;E1;2.0;R1;initial;1.0;2.3683170000149403
sub-25;23;2;Rest;R-D;Rhinoceros;Mon05;E1;0.0;R1;initial;0.0;7.194594400003552
sub-25;23;3;Rest;R-D;Poire;mars-03;E1;0.0;R1;initial;1.0;4.2303826000134
sub-25;23;4;Rest;R-D;Elephant;For05;E1;1.0;R1;initial;1.0;3.8198354999767616
sub-25;23;5;Rest;R-D;Lion;mars-02;E1;0.0;R1;initial;1.0;2.429261299985228
sub-25;23;6;Rest;R-D;Cheval;Des01;E1;2.0;R1;initial;1.0;2.8038130000059027
sub-25;23;7;Rest;R-D;Chat;Eau04;E1;3.0;R1;initial;1.0;2.27054309999221
sub-25;23;8;Rest;R-D;Table;mars-04;E1;0.0;R1;initial;1.0;1.7783993000048213
sub-25;23;9;Rest;R-D;Prise;Mon14;E1;0.0;R1;initial;0.0;2.1864563999988604
sub-25;23;10;Rest;R-D;Trompette;Eau06;E1;0.0;R1;initial;1.0;2.757696400018176
sub-25;23;11;Rest;R-D;Marteau;Mon09;E1;0.0;R1;initial;1.0;3.4354622999962885
sub-25;23;12;Rest;R-D;Lunettes;Urb07;E1;2.0;R1;initial;1.0;3.3155261000210885
sub-25;23;13;Rest;R-D;Dauphin;Urb06;E1;0.0;R1;initial;1.0;4.367774599988479
sub-25;23;14;Rest;R-D;Carotte;Mon03;E1;1.0;R1;initial;1.0;3.88489670000854
sub-25;23;15;Rest;R-D;Guitare;For06;E1;2.0;R1;initial;1.0;3.836688099981984
sub-25;23;16;Rest;R-D;Balai;Urb03;E1;2.0;R1;initial;1.0;2.422623099992052
sub-25;23;17;Rest;R-D;Papillon;Esp02;E1;0.0;R1;initial;1.0;6.788808299985249
sub-25;23;18;Rest;R-D;Pomme;Mon02;E1;1.0;R1;initial;1.0;2.4227267999958717
sub-25;23;19;Rest;R-D;Ciseaux;For04;E1;0.0;R1;initial;1.0;3.603251399996225
sub-25;23;20;Rest;R-D;Crayon;Nei02;E1;0.0;R1;initial;1.0;3.591497099987464
sub-25;23;21;Rest;R-D;Bougie;Nei01;E1;0.0;R1;initial;1.0;2.228538399998797
sub-25;23;22;Rest;R-D;Tournevis;For03;E1;0.0;R1;initial;1.0;3.310897399991518
sub-25;23;23;Rest;R-D;Canard;Urb08;E1;1.0;R1;initial;1.0;2.676236200000858
sub-25;23;24;Rest;R-D;Fromage;Urb10;E1;0.0;R1;initial;1.0;5.439385100005893
sub-25;23;25;Rest;R-D;Cerise;Urb09;E1;1.0;R1;initial;1.0;2.823588900006144
sub-25;23;26;Distraction;R-D;Piano;Esp03;E2;1.0;R2;initial;1.0;2.5121932000038214
sub-25;23;27;Distraction;R-D;Bonnet;Cam03;E2;2.0;R2;initial;1.0;2.127973199996632
sub-25;23;28;Distraction;R-D;Citron;Des02;E2;1.0;R2;initial;0.0;3.2677066000178456
sub-25;23;29;Distraction;R-D;Broccoli;Nei03;E2;0.0;R2;initial;0.0;7.323040100018261
sub-25;23;30;Distraction;R-D;Cactus;Esp05;E2;0.0;R2;initial;1.0;3.483612500014715
sub-25;23;31;Distraction;R-D;Tasse;Urb01;E2;2.0;R2;initial;1.0;2.358619300008286
sub-25;23;32;Distraction;R-D;Fourchette;Mon12;E2;1.0;R2;initial;1.0;3.619713899999624
sub-25;23;33;Distraction;R-D;Ampoule;Eau02;E2;0.0;R2;initial;0.0;2.3187134999898262
sub-25;23;34;Distraction;R-D;Stylo;Mon11;E2;1.0;R2;initial;1.0;1.46161560001201
sub-25;23;35;Distraction;R-D;Violon;Eau05;E2;0.0;R2;initial;1.0;7.127438499999698
sub-25;23;36;Distraction;R-D;Chapeau;Cam02;E2;0.0;R2;initial;1.0;2.090764599997783
sub-25;23;37;Distraction;R-D;Casquette;Eau03;E2;2.0;R2;initial;0.0;4.301283400011016
sub-25;23;38;Distraction;R-D;Fraise;Mon01;E2;2.0;R2;initial;1.0;2.4430004000023477
sub-25;23;39;Distraction;R-D;Velo;Des03;E2;1.0;R2;initial;1.0;1.795029399974737
sub-25;23;40;Distraction;R-D;Moto;Mon04;E2;0.0;R2;initial;1.0;1.4182682000100613
sub-25;23;41;Distraction;R-D;Pain;Des05;E2;1.0;R2;initial;1.0;2.1612514999869745
sub-25;23;42;Distraction;R-D;Clef;Des04;E2;0.0;R2;initial;1.0;2.187202300003264
sub-25;23;43;Distraction;R-D;Sac;Mon13;E2;0.0;R2;initial;1.0;2.439051900000777
sub-25;23;44;Distraction;R-D;Voiture;Mon10;E2;0.0;R2;initial;1.0;1.90514390001772
sub-25;23;45;Distraction;R-D;Girafe;Mon07;E2;1.0;R2;initial;1.0;2.535192100011045
sub-25;23;46;Distraction;R-D;Tracteur;Mon06;E2;0.0;R2;initial;1.0;2.8004709999950137
sub-25;23;47;Distraction;R-D;Seau;Urb11;E2;2.0;R2;initial;1.0;2.1227501000103075
sub-25;23;48;Distraction;R-D;Chien;For01;E2;1.0;R2;initial;1.0;1.7347116000019014
sub-25;23;49;Distraction;R-D;Tortue;Urb02;E2;1.0;R2;initial;1.0;2.345151399989845
sub-25;23;50;Distraction;R-D;Pinceau;mars-01;E2;0.0;R2;initial;1.0;2.4228280000097584
sub-25;23;10bis;Rest;R-D;Trompette;Eau06;E1;0.0;RF;final;1.0;2.768805500003509
sub-25;23;11bis;Rest;R-D;Marteau;Mon09;E1;0.0;RF;final;1.0;2.2837474000116345
sub-25;23;12bis;Rest;R-D;Lunettes;Urb07;E1;2.0;RF;final;1.0;3.0248543999914546
sub-25;23;13bis;Rest;R-D;Dauphin;Urb06;E1;0.0;RF;final;1.0;2.616717199998675
sub-25;23;14bis;Rest;R-D;Carotte;Mon03;E1;1.0;RF;final;1.0;5.090706899994984
sub-25;23;15bis;Rest;R-D;Guitare;For06;E1;2.0;RF;final;1.0;3.0621923999860883
sub-25;23;16bis;Rest;R-D;Balai;Urb03;E1;2.0;RF;final;1.0;2.152655900019454
sub-25;23;17bis;Rest;R-D;Papillon;Esp02;E1;0.0;RF;final;1.0;3.007988500001374
sub-25;23;18bis;Rest;R-D;Pomme;Mon02;E1;1.0;RF;final;1.0;1.608226500015007
sub-25;23;19bis;Rest;R-D;Ciseaux;For04;E1;0.0;RF;final;1.0;2.629653100011637
sub-25;23;1bis;Rest;R-D;Montre;Urb04;E1;2.0;RF;final;1.0;2.3983220999944024
sub-25;23;20bis;Rest;R-D;Crayon;Nei02;E1;0.0;RF;final;1.0;1.7508411000017077
sub-25;23;21bis;Rest;R-D;Bougie;Nei01;E1;0.0;RF;final;1.0;2.514039200003026
sub-25;23;22bis;Rest;R-D;Tournevis;For03;E1;0.0;RF;final;0.0;1.5029806999955326
sub-25;23;23bis;Rest;R-D;Canard;Urb08;E1;1.0;RF;final;1.0;2.051452400017297
sub-25;23;24bis;Rest;R-D;Fromage;Urb10;E1;0.0;RF;final;1.0;3.1640144000120927
sub-25;23;25bis;Rest;R-D;Cerise;Urb09;E1;1.0;RF;final;1.0;5.038837000000058
sub-25;23;26bis;Distraction;R-D;Piano;Esp03;E2;1.0;RF;final;1.0;1.6922400000039488
sub-25;23;27bis;Distraction;R-D;Bonnet;Cam03;E2;2.0;RF;final;1.0;2.4549145000055432
sub-25;23;28bis;Distraction;R-D;Citron;Des02;E2;1.0;RF;final;0.0;1.2067699000181165
sub-25;23;29bis;Distraction;R-D;Broccoli;Nei03;E2;0.0;RF;final;0.0;7.4595069999923
sub-25;23;2bis;Rest;R-D;Rhinoceros;Mon05;E1;0.0;RF;final;0.0;2.480502799997339
sub-25;23;30bis;Distraction;R-D;Cactus;Esp05;E2;0.0;RF;final;1.0;2.0423476999858394
sub-25;23;31bis;Distraction;R-D;Tasse;Urb01;E2;2.0;RF;final;1.0;2.1751303000201005
sub-25;23;32bis;Distraction;R-D;Fourchette;Mon12;E2;1.0;RF;final;1.0;2.9458283999993
sub-25;23;33bis;Distraction;R-D;Ampoule;Eau02;E2;0.0;RF;final;0.0;1.3420007999811787
sub-25;23;34bis;Distraction;R-D;Stylo;Mon11;E2;1.0;RF;final;1.0;2.911701400007587
sub-25;23;35bis;Distraction;R-D;Violon;Eau05;E2;0.0;RF;final;1.0;1.8981976000068244
sub-25;23;36bis;Distraction;R-D;Chapeau;Cam02;E2;0.0;RF;final;1.0;2.2054552999907173
sub-25;23;37bis;Distraction;R-D;Casquette;Eau03;E2;2.0;RF;final;0.0;2.198886300000595
sub-25;23;38bis;Distraction;R-D;Fraise;Mon01;E2;2.0;RF;final;1.0;2.136471500009065
sub-25;23;39bis;Distraction;R-D;Velo;Des03;E2;1.0;RF;final;1.0;1.3138587000139523
sub-25;23;3bis;Rest;R-D;Poire;mars-03;E1;0.0;RF;final;0.0;2.7420744999835733
sub-25;23;40bis;Distraction;R-D;Moto;Mon04;E2;0.0;RF;final;1.0;1.573489000002155
sub-25;23;41bis;Distraction;R-D;Pain;Des05;E2;1.0;RF;final;1.0;1.948894700006349
sub-25;23;42bis;Distraction;R-D;Clef;Des04;E2;0.0;RF;final;1.0;2.2937110000057146
sub-25;23;43bis;Distraction;R-D;Sac;Mon13;E2;0.0;RF;final;1.0;2.7493472000060137
sub-25;23;44bis;Distraction;R-D;Voiture;Mon10;E2;0.0;RF;final;1.0;2.1164117999724112
sub-25;23;45bis;Distraction;R-D;Girafe;Mon07;E2;1.0;RF;final;1.0;2.1469851000001654
sub-25;23;46bis;Distraction;R-D;Tracteur;Mon06;E2;0.0;RF;final;0.0;2.067900699999882
sub-25;23;47bis;Distraction;R-D;Seau;Urb11;E2;2.0;RF;final;1.0;2.3533784999744967
sub-25;23;48bis;Distraction;R-D;Chien;For01;E2;1.0;RF;final;1.0;1.8542216999921948
sub-25;23;49bis;Distraction;R-D;Tortue;Urb02;E2;1.0;RF;final;1.0;1.8889726999914276
sub-25;23;4bis;Rest;R-D;Elephant;For05;E1;1.0;RF;final;1.0;2.4775705999927595
sub-25;23;50bis;Distraction;R-D;Pinceau;mars-01;E2;0.0;RF;final;1.0;2.37412089999998
sub-25;23;5bis;Rest;R-D;Lion;mars-02;E1;0.0;RF;final;0.0;5.004923599975882
sub-25;23;6bis;Rest;R-D;Cheval;Des01;E1;2.0;RF;final;1.0;2.524728399992455
sub-25;23;7bis;Rest;R-D;Chat;Eau04;E1;3.0;RF;final;1.0;1.5722815000044648
sub-25;23;8bis;Rest;R-D;Table;mars-04;E1;0.0;RF;final;1.0;1.9577361000119708
sub-25;23;9bis;Rest;R-D;Prise;Mon14;E1;0.0;RF;final;0.0;3.0719279999902938
sub-26;23;1;Rest;R-D;Balai;Mon03;E1;0.0;R1;initial;0.0;15.004293499980122
sub-26;23;2;Rest;R-D;Fraise;Mon11;E1;2.0;R1;initial;1.0;3.377819700050168
sub-26;23;3;Rest;R-D;Cerise;Mon05;E1;1.0;R1;initial;1.0;6.944313600019086
sub-26;23;4;Rest;R-D;Trompette;Eau02;E1;0.0;R1;initial;1.0;5.646043599990662
sub-26;23;5;Rest;R-D;Cheval;Esp05;E1;0.0;R1;initial;1.0;4.351001199975144
sub-26;23;6;Rest;R-D;Dauphin;Mon10;E1;0.0;R1;initial;0.0;11.80928839999251
sub-26;23;7;Rest;R-D;Girafe;mars-03;E1;1.0;R1;initial;1.0;8.192486000014469
sub-26;23;8;Rest;R-D;Stylo;Mon01;E1;2.0;R1;initial;0.0;4.68697850004537
sub-26;23;9;Rest;R-D;Chat;Des01;E1;1.0;R1;initial;1.0;3.207808799983468
sub-26;23;10;Rest;R-D;Ampoule;Mon14;E1;0.0;R1;initial;0.0;13.68953119998332
sub-26;23;11;Rest;R-D;Moto;Cam03;E1;2.0;R1;initial;1.0;6.391669000033289
sub-26;23;12;Rest;R-D;Sac;Urb01;E1;3.0;R1;initial;1.0;2.1768493000417948
sub-26;23;13;Rest;R-D;Chapeau;Mon06;E1;1.0;R1;initial;1.0;12.273735099995974
sub-26;23;14;Rest;R-D;Rhinoceros;Urb07;E1;0.0;R1;initial;1.0;7.909547200019006
sub-26;23;15;Rest;R-D;Poire;Cam02;E1;0.0;R1;initial;1.0;6.951659400016069
sub-26;23;16;Rest;R-D;Bougie;Des04;E1;3.0;R1;initial;1.0;4.4909104000544176
sub-26;23;17;Rest;R-D;Pinceau;Urb02;E1;3.0;R1;initial;1.0;5.933516999997664
sub-26;23;18;Rest;R-D;Seau;For01;E1;3.0;R1;initial;0.0;15.01236200000858
sub-26;23;19;Rest;R-D;Ciseaux;Eau03;E1;0.0;R1;initial;1.0;4.547747500007972
sub-26;23;20;Rest;R-D;Crayon;Urb09;E1;1.0;R1;initial;1.0;4.855427399976179
sub-26;23;21;Rest;R-D;Chien;mars-02;E1;0.0;R1;initial;1.0;3.879373100004159
sub-26;23;22;Rest;R-D;Broccoli;Urb11;E1;1.0;R1;initial;1.0;6.868221400014591
sub-26;23;23;Rest;R-D;Voiture;Eau05;E1;0.0;R1;initial;1.0;4.103355299972463
sub-26;23;24;Rest;R-D;Papillon;Urb06;E1;3.0;R1;initial;1.0;5.29772110003978
sub-26;23;25;Rest;R-D;Cactus;mars-01;E1;0.0;R1;initial;1.0;4.006635500001721
sub-26;23;26;Distraction;R-D;Canard;Mon07;E2;1.0;R2;initial;1.0;8.751396799983922
sub-26;23;27;Distraction;R-D;Lunettes;Mon09;E2;;R2;initial;1.0;6.1645810000482015
sub-26;23;28;Distraction;R-D;Table;Urb04;E2;3.0;R2;initial;1.0;5.332494399975985
sub-26;23;29;Distraction;R-D;Velo;Nei02;E2;0.0;R2;initial;1.0;3.917826600023545
sub-26;23;30;Distraction;R-D;Bonnet;Des02;E2;0.0;R2;initial;1.0;5.444810800021514
sub-26;23;31;Distraction;R-D;Clef;For05;E2;0.0;R2;initial;1.0;9.100683099997696
sub-26;23;32;Distraction;R-D;Tortue;Urb03;E2;0.0;R2;initial;1.0;6.208131599996705
sub-26;23;33;Distraction;R-D;Tracteur;Eau06;E2;2.0;R2;initial;1.0;5.463396399980411
sub-26;23;34;Distraction;R-D;Fromage;For04;E2;1.0;R2;initial;0.0;6.870724899985362
sub-26;23;35;Distraction;R-D;Tournevis;Esp03;E2;1.0;R2;initial;1.0;7.64891789999092
sub-26;23;36;Distraction;R-D;Prise;Des05;E2;0.0;R2;initial;0.0;8.622455200005788
sub-26;23;37;Distraction;R-D;Guitare;Eau04;E2;2.0;R2;initial;1.0;9.273098999983633
sub-26;23;38;Distraction;R-D;Lion;Urb10;E2;1.0;R2;initial;1.0;7.156378299987409
sub-26;23;39;Distraction;R-D;Pomme;Des03;E2;1.0;R2;initial;0.0;4.305302899971139
sub-26;23;40;Distraction;R-D;Citron;Esp02;E2;0.0;R2;initial;1.0;3.433958000037819
sub-26;23;41;Distraction;R-D;Carotte;Mon12;E2;3.0;R2;initial;0.0;15.004385200038088
sub-26;23;42;Distraction;R-D;Violon;Mon13;E2;0.0;R2;initial;1.0;4.054981600027531
sub-26;23;43;Distraction;R-D;Elephant;For03;E2;1.0;R2;initial;0.0;8.421040999994148
sub-26;23;44;Distraction;R-D;Fourchette;Mon02;E2;1.0;R2;initial;1.0;5.079887500032783
sub-26;23;45;Distraction;R-D;Pain;Nei03;E2;0.0;R2;initial;0.0;6.495902400056366
sub-26;23;46;Distraction;R-D;Tasse;mars-04;E2;0.0;R2;initial;1.0;6.093379400030244
sub-26;23;47;Distraction;R-D;Marteau;For06;E2;0.0;R2;initial;0.0;7.525841199967544
sub-26;23;48;Distraction;R-D;Montre;Urb08;E2;3.0;R2;initial;1.0;6.391436999954749
sub-26;23;49;Distraction;R-D;Piano;Nei01;E2;0.0;R2;initial;1.0;3.625629500020296
sub-26;23;50;Distraction;R-D;Casquette;Mon04;E2;2.0;R2;initial;1.0;13.960881000035442
sub-26;23;10bis;Rest;R-D;Ampoule;Mon14;E1;0.0;RF;final;0.0;15.01586970000062
sub-26;23;11bis;Rest;R-D;Moto;Cam03;E1;2.0;RF;final;1.0;5.638503399968613
sub-26;23;12bis;Rest;R-D;Sac;Urb01;E1;3.0;RF;final;1.0;4.118238699971698
sub-26;23;13bis;Rest;R-D;Chapeau;Mon06;E1;1.0;RF;final;0.0;8.155797999992501
sub-26;23;14bis;Rest;R-D;Rhinoceros;Urb07;E1;0.0;RF;final;1.0;9.298502999998163
sub-26;23;15bis;Rest;R-D;Poire;Cam02;E1;0.0;RF;final;1.0;3.4790856000036
sub-26;23;16bis;Rest;R-D;Bougie;Des04;E1;3.0;RF;final;1.0;4.772383900010027
sub-26;23;17bis;Rest;R-D;Pinceau;Urb02;E1;3.0;RF;final;1.0;6.051327199966181
sub-26;23;18bis;Rest;R-D;Seau;For01;E1;3.0;RF;final;0.0;4.303959799988661
sub-26;23;19bis;Rest;R-D;Ciseaux;Eau03;E1;0.0;RF;final;1.0;5.678301299980376
